nameProject,total,add,modify,delete,tipoDistinct,java,javaDistinct,properties,jar,jarDistinct,build.gradle,buildDistinct,pom.xml,pomDistinct,manifest.xml,manifestDistinct,xml,xmlDistinct,bat,batDistinct,md,adoc,read,yaml,yamlDistinct,txt,txtDistinct,sh,shDistinct,travisyml,yml,ymlDistinct,cmd,cmdDistinct,kt,ktDistinct,json,jsonDistinct,other
osiu97/android-SpeedTracker,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
inthemedium/android-BluetoothLeGatt,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lijiancheng0614/android-BluetoothLeGatt,5,1,4,0,3,2,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
arober11/android-BluetoothLeGatt,23,7,12,4,6,3,2,0,0,0,2,1,0,0,0,0,12,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
lzrcm/android-BluetoothLeGatt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jilianggqq/android-BluetoothLeGatt,10,6,4,0,3,2,2,0,0,0,0,0,0,0,1,1,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ChristianBecker/android_ibeacon,79,12,29,38,8,20,7,1,0,0,7,2,0,0,4,2,35,23,0,0,3,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,11
JTrantow/android-BluetoothLeGatt,9,6,3,0,3,2,2,0,0,0,0,0,0,0,1,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
sowd/BluetoothLeGatt_ParrotFlowerPower,3,0,3,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hirokuma/android-BluetoothLeGatt,6,1,5,0,4,3,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
markatithinkbest/android-BluetoothLeGatt,34,21,13,0,4,9,5,0,0,0,1,1,0,0,1,1,22,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
n9986/android-BluetoothLeGatt,3,0,3,0,2,1,1,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tfKamran/android-BluetoothLeGatt,2,0,2,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kvyu168/android-BluetoothLeGatt,52,12,0,40,9,4,4,1,1,1,2,2,0,0,1,1,27,27,1,1,3,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,11
cmonr/uBristleBot-AndroidApp,2141,1026,84,1031,13,71,17,0,38,19,6,2,0,0,36,17,954,472,0,0,0,0,0,0,0,22,11,0,0,0,0,0,0,0,0,0,0,0,1050
cesine/android-BluetoothLeGatt,7,1,6,0,3,4,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
thomaslg/android-BLEAudio,56,15,38,3,8,18,7,0,0,0,2,1,0,0,3,1,20,12,0,0,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,12
lukacstomi91/android-SmartGattLib-Example,5,1,3,1,3,3,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
jairook/android-BluetoothLeGatt,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
diewland/android-BluetoothLeGatt,9,0,9,0,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
linuxfor/android-SmartGattLib-Example,5,1,3,1,3,3,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
prof18/android-BluetoothLeGatt,88,86,2,0,15,5,5,2,6,6,0,0,0,0,9,9,37,37,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,11,11,24
xygroup/android-SmartGattLib-Example,5,1,3,1,3,3,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
anlif/android-BluetoothLeGatt,27,8,12,7,6,2,2,3,0,0,3,1,0,0,1,1,15,8,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
scottyab/android-BluetoothLeGatt,5,2,3,0,4,0,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
zhenbeiju/android-BluetoothLeGatt,1487,1389,98,0,21,15,11,3,15,12,1,1,0,0,15,15,453,448,0,0,0,0,0,0,0,10,9,0,0,0,0,0,0,0,0,0,128,125,862
dzwiedziu-nkg/android-BluetoothLeGatt,5,1,4,0,5,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
JackFan-Z/android-BluetoothLeGatt,7,1,6,0,5,2,2,1,0,0,1,1,0,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
geekarist/android-BluetoothLeGatt,3,1,2,0,3,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OumaSyuu/android-BluetoothLeGatt,10,4,6,0,4,6,6,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
TokenChen/android-BluetoothLeGatt,28,18,10,0,4,5,4,0,0,0,2,1,0,0,1,1,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
jimdgit/android-BluetoothLeGatt,23,16,7,0,7,3,3,1,2,2,1,1,0,0,1,1,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
ethanp/android-BluetoothLeGatt,13,2,11,0,5,7,4,1,0,0,1,1,0,0,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mwping/android-BluetoothLeGatt,12,1,11,0,4,8,3,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MarkusSchulze/android-BluetoothLeGatt,23,19,4,0,4,1,1,1,0,0,1,1,0,0,1,1,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PaulDoreeDesign/android-SmartGattLib-Example,5,1,3,1,3,3,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
leelai/android-BluetoothLeGatt,3,1,2,0,3,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
aelillie/android-BluetoothLeGatt,6,1,5,0,4,2,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
hammmmy/android-BluetoothLeGatt,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kimnh/android-BluetoothLeGatt,2019,1892,121,6,18,24,12,7,52,49,1,1,0,0,30,28,834,819,0,0,0,0,0,0,0,27,21,0,0,0,0,0,0,0,0,0,137,134,937
kevinvane/android-BluetoothLeGatt,23,13,10,0,9,3,3,1,0,0,1,1,0,0,1,1,11,11,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
vichid/android-BluetoothLeGatt,11,1,10,0,5,4,1,1,0,0,3,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
ankitshubham97/android-BluetoothLeGatt,2,0,2,0,2,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alfredomrh/android-BluetoothLeGatt,17,16,1,0,3,0,0,0,0,0,1,1,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Klagopsalmer/android-BluetoothLeGatt,8,1,7,0,3,4,4,0,0,0,1,1,0,0,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blueflybee/android-BluetoothLeGatt,6,0,6,0,3,3,3,0,0,0,1,1,0,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fmatosqg/android-BluetoothLeGatt,3,1,2,0,3,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
businesstek/android-BluetoothLeGatt,9,0,2,7,6,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3
ThanosFisherman/android-BluetoothLeGatt,5,1,4,0,4,1,1,0,0,0,2,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
adayem/android-BluetoothLeGatt,10,1,9,0,5,2,2,0,0,0,1,1,0,0,1,1,5,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCookies/android-BluetoothLeGatt,30,1,29,0,4,21,4,1,0,0,2,1,0,0,1,1,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
davidosan/android-BluetoothLeGatt,8,4,4,0,6,2,2,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
naymushin/android-BluetoothLeGatt,26,20,6,0,5,3,3,1,0,0,1,1,0,0,1,1,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Mokui/android-BluetoothLeGatt,5,1,4,0,4,0,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
joakimeriksson/android-BluetoothLeGatt,3,0,3,0,3,0,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Erdk/android-BluetoothLeGatt,10,1,9,0,4,6,4,0,0,0,2,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1di07g33k/android-BluetoothLeGatt,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
benediktrauch/android-BluetoothLeGatt,1917,1914,3,0,20,26,26,3,26,26,1,1,0,0,15,15,157,157,0,0,0,0,0,0,0,27,27,0,0,0,0,0,0,0,0,0,126,126,1551
Shakenbeer/android-BluetoothLeGatt,2,0,2,0,2,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mwtidd/android-BluetoothLeGatt,10,4,6,0,5,4,4,0,0,0,1,1,0,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
kaveman909/android-BluetoothLeGatt,84,25,44,15,5,18,5,0,0,0,5,1,0,0,2,1,55,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
navi25/android-BluetoothLeGatt,2358,2043,177,138,21,43,24,5,81,53,2,1,0,0,18,15,383,159,0,0,0,0,0,0,0,40,19,0,0,0,0,0,0,0,0,0,137,129,1667
C01DER/Heart-Rate-Monitor-Over-Belt,3,0,3,0,3,1,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
paulpv/android-BluetoothLeGatt,16,4,12,0,5,6,3,1,0,0,3,1,0,0,2,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
ChangLoveXie/android-BluetoothLeGatt,9,2,7,0,2,5,5,0,0,0,0,0,0,0,1,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tryuan99/android-ble-temp,19,3,15,1,5,10,8,0,0,0,2,1,0,0,1,1,4,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
baxterai/android-BluetoothLeGatt,7,0,7,0,2,5,4,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
acklinr/android-BluetoothLeGatt,2,0,2,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kauefontes/android-BluetoothLeGatt,1611,1192,11,408,19,14,14,4,86,43,2,1,0,0,1,1,137,133,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0,127,120,1234
aystshen/android-BluetoothLeGatt,4,1,3,0,4,1,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
jdiegoh3/android-BluetoothLeGatt,1168,1165,3,0,19,15,15,3,16,16,1,1,0,0,2,2,134,134,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,120,120,874
whacked/android-BluetoothLeGatt,49,3,42,4,5,27,6,1,0,0,3,2,0,0,5,1,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Amaury-Pichon/android-BluetoothLeGatt,74,64,10,0,10,19,19,4,0,0,1,1,0,0,1,1,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,22
rtblife97/android-BluetoothLeGatt,1335,1192,36,107,19,19,17,4,18,18,1,1,0,0,2,2,249,140,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,124,120,914
CuvertEngineering/android-BluetoothLeGatt,35,21,14,0,5,8,2,1,0,0,2,1,0,0,1,1,22,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
RoundSparrow/android-Camera2Raw,3,0,3,0,3,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fourwq/android-Camera2Raw,14,9,5,0,2,13,10,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CallorGRP/android-Camera2Raw,798,796,2,0,14,14,14,4,2,2,1,1,0,0,2,2,361,361,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,128,128,286
lgyjg/android-Camera2Raw,4,1,3,0,3,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
alexvonduar/android-Camera2Raw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
werktag/android-Camera2Raw,4,1,3,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
AqrLei/android-Camera2,131,19,103,9,6,7,3,0,0,0,7,2,0,0,7,2,19,7,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,94,25,0,0,1
StarJiao/android-Camera2Raw,5,1,4,0,3,2,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TT5656/android-Camera2Raw,23,21,2,0,4,0,0,1,0,0,1,1,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
hywook4/android-WifiRttScan,115,10,100,5,7,62,7,0,1,1,5,2,0,0,2,1,38,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,7
Baneeishaque/android-ActionBarCompat-ShareActionProvider,7,4,3,0,5,1,1,1,0,0,1,1,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sigizmund/android-testdpc,6,1,5,0,4,1,1,1,0,0,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
isolatorhk/android-testdpc,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ain-is/android-testdpc,22,1,21,0,2,20,8,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MaTriXy/android-testdpc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
reed-sap/android-testdpc,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
darryncampbell/android-testdpc,5,0,5,0,2,2,2,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
prashant31191/android-PictureInPicture,3,0,3,0,2,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
huntersjq/android-PictureInPicture,6,1,5,0,4,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1
AndroidHive12/android-PictureInPicture,3,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0
WHBlueMan/android-ActivitySceneTransitionBasic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
zhuxiangqing/android-ActivitySceneTransitionBasic,13,5,4,4,6,4,4,1,0,0,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,1
leftleg07/android-ActivitySceneTransitionBasic,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
dhodge229/android-Camera2Video,96,94,2,0,17,4,4,2,13,13,1,1,0,0,6,6,31,31,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,44
touchlab/android-Camera2Video,76,29,32,15,9,27,11,1,2,2,5,3,0,0,7,2,24,14,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
madhavajay/android-Camera2Video,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MatthewPlewa/android-Camera2Video,106,102,4,0,16,4,4,2,11,11,0,0,0,0,5,5,32,29,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,53
HushengGen/android-Camera2Video,8,4,4,0,1,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rbrune/android-Camera2Video,4,0,4,0,2,2,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alexismo/android-Camera2Video,2,0,2,0,2,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
henvic/android-Camera2Video,8,3,5,0,4,4,2,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
ahmedjafri/android-Camera2Video,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rkostrab/android-Camera2Video,2,0,2,0,2,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Errryx/android-Camera2Video,8,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
stqb12/android-Camera2Video,2,1,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lihp1603/android-Camera2Video,2,0,2,0,2,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
joseph-zhong/android-Camera2Video,6,5,1,0,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MacherLabs/dataCollectionAppAndroid,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
cshimmin/android-Camera2Video,2,0,2,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piyush6348/android-Camera2Video,1370,1369,1,0,17,6,6,4,37,37,0,0,0,0,13,13,615,615,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,127,127,571
anastasiia-kornilova/VideoSensorApi2,18,4,12,2,5,10,2,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
chad187/android-Camera2Video,30,6,24,0,3,12,3,0,0,0,3,1,0,0,2,1,15,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TomTasche/doorguard.droid,12,0,8,4,5,3,2,1,0,0,1,1,0,0,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
rclark1212/android-Camera2Video,13,8,5,0,5,0,0,1,0,0,1,1,0,0,1,1,9,9,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
skynetlabz/android-Camera2Video,2,0,2,0,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
readysetdev/android-Camera2Video,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alexvonduar/android-Camera2Video,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chriscborg/android-Camera2Video,7,0,7,0,3,2,1,0,0,0,0,0,0,0,1,1,3,3,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kevcpro/MentAlly,3714,2443,1271,0,38,18,17,7,72,71,0,0,0,0,5,3,263,242,0,0,91,0,91,0,0,10,5,1,1,5,1,1,0,0,0,0,531,312,2720
alanprodam/android-Camera2Video,2424,2423,1,0,18,16,16,4,25,25,0,0,0,0,14,14,255,254,0,0,0,0,0,0,0,17,17,0,0,0,0,0,0,0,0,0,239,239,1868
stephenhuang8008/android-Camera2Video,8,5,3,0,2,0,0,0,0,0,3,3,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
grf123/android-Camera2Video,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zhongwcool/android-Camera2Video,14,10,4,0,5,0,0,1,0,0,2,2,0,0,1,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
wolongalick/android-Camera2Video,18,16,2,0,3,0,0,0,0,0,2,2,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
kwmt/android-Camera2Video,3,0,3,0,2,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
luoldrigues/android-Notifications,3,0,3,0,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cxcbupt/android-Notifications,9,1,3,5,3,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
xpenatan/android-Notifications,4,0,4,0,2,0,0,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
barrystaes/android-BasicAccessibility,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ciscorucinski/android-BasicAccessibility,5,3,2,0,3,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
RaphaelCarvalho132/android-BasicAccessibility,18,7,11,0,3,4,4,0,0,0,4,1,0,0,4,1,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dmahely/android-BasicAccessibility,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nazroll/android-XYZTouristAttractions,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
st-f/android-XYZTouristAttractions,5,2,3,0,3,0,0,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
colinsung/android-XYZTouristAttractions,5,0,5,0,1,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-app/ShootMe,43,15,27,1,7,14,5,1,0,0,8,3,0,0,0,0,1,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
cs-elias-costa/android-XYZTouristAttractions,11,3,7,1,4,0,0,2,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1
santhoshvai/android-XYZTouristAttractions,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
